movieId,reviews,critic_reviews,metascore,Budget,US_and_Canada_Gross,Opening_Weekend,Global_Gross,Runtime,imdb_rating
3914,126,21,51,1000000,1746585,109694,2019121,94,6.9
3915,97,84,70,1000000,1565852,197896,1666028,110,6.7
3916,492,126,48,30000000,115719751,20905831,136771683,113,7.8
3917,540,282,56,1000000,14564027,4453232,14575526,94,6.9
3918,259,161,41,3000000,12090735,3185511,12090735,97,6.4
3919,224,113,50,5000000,12534961,3208009,12534961,97,5.5
3920,38,18,61,10500000,810455,55019,810455,146,7.2
3922,36,27,0,600000,0,0,0,99,5.4
3925,134,76,86,90000,2436000,0,2436000,89,7.4
3926,96,55,49,1580000,0,0,0,105,6
3927,148,82,72,5115000,0,0,0,100,6.8
3928,215,82,69,800000,4796000,0,4812444,83,7.3
3929,73,47,0,0,0,0,0,72,7.1
3930,266,140,68,0,0,0,275,79,6.9
3932,262,135,87,328033,0,0,27105,71,7.6
3933,142,72,0,123000,0,0,0,69,4.1
3937,110,79,50,0,6770587,1198279,6770587,99,5.9
3938,202,166,51,250000,0,0,0,77,5.6
3939,120,89,49,0,0,0,0,77,4.6
3940,71,54,0,350000,1242995,270135,1242995,87,4.5
3941,82,53,0,0,0,0,0,74,4.4
3942,53,34,0,150000,0,0,0,77,4.8
3943,189,64,56,10000000,2274979,190720,2463650,135,6.6
3945,72,29,20,5000000,9631153,4233304,16643191,82,6
3946,313,100,24,63600000,14967182,6637830,19412993,102,5.1
3947,254,86,80,750000,0,0,60404,112,7.3
3948,566,134,73,55000000,166244045,28623300,330444045,108,7
3949,2400,193,71,4500000,3635482,64770,7390108,102,8.3
3950,178,71,55,10000000,139692,26715,148701,101,6.9
3951,40,34,79,0,1015122,0,1015122,108,7.2
3952,393,132,59,20000000,17872723,5363900,22428990,126,6.9
3953,278,89,64,23000000,13113041,5012867,22844291,122,4.7
3955,87,53,22,24000000,13616610,5426390,13743212,84,5.2
3957,140,59,50,800000,0,0,0,114,6.2
3958,24,20,0,0,0,0,0,155,4.4
3959,274,88,67,750000,0,0,5902,103,7.5
3962,75,69,0,0,0,0,0,89,4.6
3963,43,18,0,0,13167200,0,0,128,6.6
3964,96,58,74,0,0,0,0,68,6.9
3965,132,53,0,0,0,0,0,116,7.4
3966,231,121,0,30000,16172,5127,16172,66,7.3
3967,485,90,74,5000000,21995263,215681,109283018,110,7.7
3968,292,101,49,48000000,37886980,13106526,90383208,93,6.1
3969,687,111,40,40000000,33519628,9631359,55707411,123,7.2
3971,42,13,0,0,18014000,0,0,91,6.5
3972,173,90,74,10000000,11555430,3845278,11555430,102,7.5
3973,499,166,15,15000000,26437094,13223887,47737094,90,4
3974,45,38,45,35000000,13572400,5719627,27965865,95,5.7
3977,708,193,52,93000000,125305545,40128550,264105545,98,5.6
3978,299,89,47,80000000,30919168,11516712,39459427,126,6.7
3979,296,86,38,85000000,39464775,16063904,58292295,90,5.3
3980,270,77,56,32000000,48818921,13339465,82343495,129,7.2
3981,378,130,34,80000000,17480890,8721296,33463969,106,5.7
3983,251,67,85,1200000,9416804,118170,11242521,111,7.5
3984,395,119,59,7200000,43819547,0,43829933,120,6.5
3985,152,46,61,6000000,0,0,0,135,6.9
3986,346,157,49,82000000,34604280,13020883,96085477,123,5.9
3987,165,100,52,35000000,36805288,11423716,53425292,106,5.8
3988,710,132,46,123000000,260715005,55082330,345823032,104,6.3
3989,63,53,82,0,156818,15149,156818,94,7.8
3990,58,35,62,30000000,76507756,22718184,103291131,78,6.1
3991,102,85,35,85000000,66957026,19883351,183611771,100,4.8
3992,302,81,54,0,3448233,62282,14493284,108,7.4
3993,321,92,70,13500000,7065332,249383,17989227,124,7.2
3994,1600,311,62,75000000,95011339,30330771,248118121,106,7.3
3996,1700,303,94,17000000,128530421,663205,213977285,120,7.9
3997,629,122,14,45000000,15391970,7237422,33978694,107,3.6
3998,281,104,45,65000000,32598931,10207869,62761005,135,6.3
3999,425,103,48,75000000,69243859,15507845,215663859,124,5.9
4000,144,56,62,25000000,8613462,2622306,8613462,132,7
4002,526,130,72,15000000,49530280,7009482,49530280,93,7.6
4003,61,17,41,20000000,16031707,3827520,16031707,106,5.9
4005,400,106,59,40000000,51185897,11051284,51220430,130,6.7
4006,382,151,43,6000000,5849647,1779559,5860601,84,7.2
4007,259,118,56,15000000,43848069,4104611,43848069,126,7.3
4008,240,53,75,14000000,70001698,172021,161001698,145,7.2
4009,97,49,66,4000000,3468572,80547,3468572,110,7.2
4010,86,47,37,20000000,40833132,9858905,45833132,102,6.5
4011,942,173,55,6000000,30328156,27932,83557872,104,8.2
4012,41,23,52,15000000,21042667,160742,21042667,128,5.9
4014,562,86,64,25000000,71509363,157624,152700626,121,7.3
4015,503,64,30,13000000,46729800,13845914,73180723,83,5.5
4016,374,142,70,100000000,89636687,9812302,169662340,78,7.4
4017,162,91,77,6000000,8598593,44244,10994533,122,7
4018,439,117,47,70000000,182811707,33614543,374111707,127,6.4
4019,353,111,62,43000000,51804714,701207,80049764,136,7.3
4020,409,88,62,10000000,12008642,11827,44567606,112,6.7
4021,141,61,85,0,4242892,85230,8601053,133,7.1
4022,1300,113,73,90000000,233632142,28883406,429632142,143,7.8
4023,428,69,42,60000000,75793305,10554960,124745083,125,6.8
4024,183,40,78,10000000,3043284,48770,5164404,135,7
4025,443,76,43,45000000,106807667,10046534,212742720,109,6.3
4027,1000,112,69,26000000,45512588,195104,71870729,107,7.7
4029,181,114,75,0,6944471,580163,9206279,105,6.7
4030,393,64,26,54000000,33022767,8636567,47053625,99,4.9
4031,198,39,55,57000000,15540353,1304971,18133495,116,5.8
4032,28,34,56,14000000,75228,9128,75228,103,6.2
4033,395,88,67,80000000,34592089,46668,66579890,145,7.3
4034,927,184,86,48000000,124115725,184725,207515725,147,7.6
4035,97,43,62,20000000,669258,7131,885836,120,6.3
4036,351,207,71,8000000,8293784,150171,11155214,92,6.9
4037,151,77,78,0,2585639,116677,2585639,102,7.2
4039,173,47,39,50000000,57059003,510632,57063861,126,6.6
4040,117,24,35,0,25196249,4233415,25196249,102,6.3
4041,174,58,75,7500000,129795554,3304679,129795554,124,7
4042,147,53,0,12000000,0,0,6334,162,6.8
4043,120,50,67,6500000,2347000,180286,2347000,111,6.9
4046,84,31,0,3000000,0,0,0,137,7.3
4047,321,23,0,25000000,10769960,913617,10769960,271,7.6
4051,117,66,0,0,0,0,0,89,2.7
4052,232,108,31,30000000,11328094,5486209,18195610,108,6.1
4053,54,46,25,24000000,29831583,11736236,31603059,88,5.4
4054,348,85,53,13000000,91057006,23444930,131706809,112,6.2
4055,131,50,77,1000000,779137,18006,779137,88,6.7
4056,653,81,71,35000000,19733089,5765347,29419291,124,6.8
4061,140,32,73,0,2853801,109935,2853801,99,7.3
4062,101,33,59,6000000,12793213,1163939,12793213,104,6.3
4063,43,25,0,0,20006730,5273395,22697691,105,5.6
4064,104,81,60,500000,0,0,0,90,6.8
4065,80,79,46,500000,0,0,0,92,6.5
4066,73,34,48,3000000,13030057,543588,13030057,88,6.6
4067,101,27,59,7500000,18898806,4125556,18898806,102,6.8
4068,114,50,48,11000000,13305101,5891176,16923761,81,5.7
4069,253,96,33,35000000,60400856,13510293,94728529,103,5.3
4074,21,39,0,0,671565,9318,0,103,6.9
4077,116,78,75,0,3830441,29495,15476522,117,7.1
4078,37,10,0,5000000,0,0,0,114,5.8
4079,70,53,42,0,548696,171723,548696,85,6.2
4080,87,32,53,0,26712476,1357413,26712476,110,6.3
4081,52,39,62,0,13110903,3265660,13110903,92,5.9
4082,106,57,70,3000000,3221568,45900,3221568,100,7.1
4083,45,42,0,0,4278150,905399,4278150,95,6.4
4084,160,69,48,27000000,153665036,26348555,299965036,100,6.5
4085,275,93,66,13000000,234760478,15214805,316360478,105,7.4
4086,81,40,77,8500000,17685307,353259,17685307,102,6.5
4089,39,12,57,0,17355263,4359040,17355263,85,6
4090,87,23,0,2300000,0,0,0,90,7.2
4091,115,42,36,0,31623833,4754732,31623833,94,6.8
4092,80,63,59,10000000,0,0,0,99,5.5
4093,70,23,0,3000000,1984315,0,1984315,110,6.4
4102,66,20,54,0,50504655,9077324,50504655,93,7.6
4103,394,71,62,35000000,22238696,1314509,22238696,153,7.7
4104,55,15,24,3500000,23509382,6171957,23509382,92,5.5
4105,1000,236,71,350000,2400000,0,2895379,85,7.4
4109,182,52,25,0,15151736,5020317,15151736,93,5.7
4110,53,19,64,6000000,12423831,3636831,12423831,119,6.5
4111,45,24,0,0,5262047,1645588,5262047,111,6.4
4113,23,24,0,3300000,895904,0,895904,134,7.1
4115,35,14,47,7000000,7019441,2062120,7019441,98,6.3
4116,48,30,74,100000,5228617,95667,5228617,81,6.9
4117,92,35,86,0,10021120,25497,10021120,113,7.3
4121,117,85,66,27000000,25893810,4739913,25893810,120,6.8
4123,171,56,51,55000000,14375181,4331817,14375181,107,4.6
4124,503,116,15,23000000,20763013,7154890,51881013,89,3
4125,95,26,0,24000000,4615255,1316337,4615255,85,2.2
4126,190,44,48,8000000,12396383,3008987,12396383,98,6.4
4127,30,16,0,10500000,34377585,7189452,34377585,100,5.2
4128,512,180,63,8500000,32315444,5236318,32505409,97,7.2
4129,50,12,0,13000000,4572845,1678154,4572845,103,6.3
4130,30,12,0,3000000,9868521,1162491,9868521,93,5.5
4131,33,18,0,9000000,1584970,444756,1584970,98,5.5
4132,150,45,21,6000000,42721196,6001208,42721196,90,6
4133,251,126,35,22000000,17336370,4883168,17336683,106,5.3
4135,210,122,61,12000000,3769990,1920678,3769990,82,6.9
4138,20,16,0,0,3922273,1815583,3922273,88,4.6
4139,30,19,52,8000000,2877571,1088273,2877571,107,6.1
4141,110,60,27,14000000,10424470,4804595,13127022,86,5.4
4142,419,42,22,4000000,4224065,2158780,4224065,100,4.3
4143,410,90,18,29000000,20384136,10024648,36684136,96,4.9
4144,505,53,87,0,2738980,113280,14204632,98,8.1
4146,188,59,25,8000000,59989,29483,105983,122,5.7
4147,33,36,59,0,370562,16942,372850,91,6.7
4148,1400,274,57,87000000,165092268,58003121,351692268,131,6.8
4149,227,56,22,22000000,19402030,7411852,26086706,90,5.8
4152,47,35,44,36000000,51080,16032,184301,103,6.6
4153,130,55,32,49000000,64186502,17268883,71186502,87,5.4
4154,46,37,43,23000000,36706141,10065873,44460850,82,6.5
4155,313,87,27,40000000,25288103,9733954,65754228,119,6.7
4156,36,29,18,16000000,146193,74743,146193,95,5.2
4157,39,22,49,0,111124,10027,0,87,6.6
4158,183,57,40,75000000,5411999,2685078,7622365,93,4.8
4159,434,115,21,62000000,15749959,7160521,18720175,125,6
4160,70,58,73,100000000,3193889,31702,7193889,112,7.2
4161,371,64,43,57000000,66845033,20108829,147845033,123,6.1
4164,62,33,44,13500000,687194,112041,794481,105,5.8
4166,137,69,55,0,195065,28844,300086,86,6.5
4167,271,111,34,60000000,24403552,10523154,56359980,120,6.1
4168,190,62,52,22000000,11576464,4134977,19900366,87,5.7
4171,7,13,85,0,50715,6027,50715,94,7.5
4174,59,30,68,20000000,15740796,226613,15779578,128,7.2
4175,13,24,60,350000,29090,4690,29090,80,6.8
4178,77,20,89,0,0,0,0,106,7.8
4180,47,37,17,0,2510433,0,2510433,94,5.4
4181,32,47,0,3000000,343786,133330,343786,93,5.7
4184,191,57,73,0,0,0,16,109,7.6
4187,116,30,61,240000,0,0,0,94,7.5
4189,144,32,0,20000000,0,0,0,260,6.5
4190,108,55,0,3000000,0,0,64,146,7.7
4191,91,45,70,800000,0,0,0,114,7
4193,74,21,48,10000000,49666,24176,49666,86,5.6
4194,120,48,0,200000,0,0,65460,92,7.4
4195,167,138,0,300000,0,0,0,94,7.1
4197,27,23,64,0,364642,0,364642,99,7
4198,126,105,59,2000000,0,0,0,104,5.5
4200,108,72,40,15000000,30102717,7574703,30102717,110,5.6
4202,38,28,0,0,566628,0,0,92,5.4
4203,114,47,36,23000000,7434726,2200549,7434726,98,6.1
4204,22,12,51,7000000,1246141,437257,1246141,100,4.9
4205,82,29,56,20000000,35419397,3514678,35419397,110,6.7
4207,109,30,38,20000000,25069101,6543832,25069101,113,5.5
4210,566,168,75,15000000,8620929,2204400,8622412,120,7.2
4211,82,36,93,0,15445131,176985,15445131,111,7.2
4212,180,77,59,7920000,14560084,0,14568801,140,7.2
4214,157,68,44,8000000,40874452,1513090,40874452,90,6.6
4215,40,19,28,0,30063289,7900879,30063289,88,5.1
4217,41,17,88,0,130146,13528,130146,102,7.8
4218,155,53,73,1900000,4600000,67794,4600000,99,6.9
4219,77,35,56,0,6326051,1650078,6326051,90,5.9
4220,76,68,61,2900000,43008075,0,43008075,121,7.1
4221,45,12,45,13500000,26255594,6513130,26255594,108,6.2
4223,747,106,53,68000000,51401758,13810266,96976270,131,7.5
4224,255,99,39,50000000,51758599,18485586,79958599,101,5.6
4225,208,93,74,0,2552992,70612,16575074,101,7.2
4226,2500,243,83,9000000,25544867,235488,40047078,113,8.4
4228,237,101,47,35000000,40336607,11801323,57756408,123,6.2
4229,93,81,21,25000000,5520393,2861903,12320393,95,5
4231,172,52,32,23000000,27343067,10010600,38689940,97,6
4232,249,126,71,35000000,112719001,26546881,147934180,88,5.6
4233,132,73,15,11000000,13558739,6406076,23430766,95,5.3
4234,223,74,66,21000000,13729742,1837068,28008462,109,6.1
4235,428,162,83,2000000,5408467,61047,20908467,154,8.1
4236,16,26,63,0,373366,12623,373366,93,6.7
4237,39,29,86,0,155320,12655,159165,82,7.7
4238,397,123,42,60000000,74078174,16712407,105178561,104,6.4
4239,493,140,52,53000000,52990775,12443461,83282296,124,7.5
4240,112,57,38,35000000,4781539,2272489,16176732,88,5.7
4241,68,46,0,16000000,17052128,8240752,68411275,93,5.8
4242,42,21,40,0,55835,9134,313768,86,5.8
4243,77,12,62,1000000,852206,103629,852206,119,6.8
4246,640,108,66,25000000,71543427,10733933,334272563,97,6.8
4247,217,60,20,17700000,27087695,8016008,30987695,91,6
4248,255,81,47,39000000,14271015,4562455,14866015,98,5.6
4251,175,89,68,5000000,236185,15044,309369,94,7.1
4252,28,66,85,10000,440554,0,756035,90,7.4
4254,134,73,37,21150000,25635682,7714362,39438674,95,4.8
4255,750,79,13,14000000,14254993,7098459,14343028,87,4.6
4256,75,64,44,0,1101344,67809,1460687,88,5.8
4259,63,48,64,0,1053070,63203,1873620,109,6.8
4260,9,19,60,0,186444,102647,0,107,6.3
4262,1200,186,65,25000000,45408703,4597536,65884703,170,8.3
4263,138,54,74,0,0,0,1962,117,7.8
4265,354,110,29,94000000,32720065,12174504,54744738,116,4.6
4267,132,82,46,18000000,6290673,2520041,13578186,93,6.2
4268,97,63,34,90000000,6719973,3029858,10372291,104,4.5
4270,963,179,48,98000000,202019785,68139035,443280904,130,6.4
4273,81,75,86,0,1452698,32657,6531687,92,7
4275,237,101,45,47000000,16916617,5469415,16916617,116,6.1
4276,102,44,78,4000000,10179000,154877,10179000,91,7
4278,135,58,0,280000,0,0,0,114,7.1
4280,107,31,63,17000000,29712172,2902088,29712172,136,7.1
4282,108,69,0,3000000,1135943,0,1138108,129,6.8
4284,31,16,0,4500000,0,0,0,87,5.6
4285,96,38,66,29000000,22773535,4768177,22773535,118,6.7
4289,38,24,0,0,12516,6244,12516,139,6.9
4290,48,10,0,40000000,17860280,71348,23202444,138,6.3
4291,135,52,58,10000000,103290500,3966832,103300686,109,6.9
4292,61,39,61,0,22228000,262778,22228000,114,7.3
4293,63,24,38,0,24689703,5754259,24689703,87,6.3
4294,116,50,0,2750000,0,0,0,89,6.7
4296,224,65,84,2200000,106550690,87198,106550690,100,6.9
4297,56,25,0,0,2063688,45985,2063688,157,7.8
4298,153,114,97,0,517975,17981,521342,118,8.1
4299,746,144,56,65000000,56569702,16511391,117487473,132,7
4300,56,47,57,0,533479,49662,706876,110,7
4304,67,55,75,0,1283356,16118,1830008,107,7.1
4305,189,60,39,53000000,24174218,9225575,29715606,102,5.7
4306,1200,181,84,60000000,268163011,42347760,488441368,90,7.9
4307,19,36,36,0,17131,17131,228787,95,6.4
4308,2400,204,66,50000000,57386607,167540,184928542,127,7.6
4310,2100,166,44,140000000,198542554,59078912,449220945,183,6.2
4312,57,47,73,0,2619885,0,21069306,108,7.4
4313,118,52,40,0,747092,93455,1322763,100,6.1
4316,58,18,51,0,20710000,0,0,108,6.5
4317,50,15,47,0,754935,416641,754935,92,5.7
4321,121,46,70,27000000,124033791,13032121,179033791,113,6.8
4322,104,52,71,6000000,5680515,1129491,5680515,119,7.2
4323,96,44,0,0,1753526,0,0,120,7.1
4325,70,65,0,0,39236,10547,40703,122,8
4326,245,81,65,15000000,34603943,225034,34603943,128,7.8
4327,339,143,74,2000000,0,0,0,128,7.7
4329,279,96,93,0,0,0,24701,141,8
4333,104,41,56,14000000,57915972,7318878,57915972,88,6.3
4334,120,79,94,0,1136776,0,1196218,173,8.1
4337,141,32,0,12000000,0,0,0,182,7.5
4338,168,50,0,0,0,0,0,132,7.7
4339,99,49,0,5760000,0,0,0,117,7.1
4340,145,73,43,47000000,57743062,19610520,85191134,84,4.8
4342,119,27,59,0,512451,40762,512451,118,7.3
4343,484,73,40,80000000,38345494,13408351,98376292,101,6.1
4344,578,136,32,102000000,69772969,18145632,147080413,99,6.5
4345,124,62,56,0,4047329,158533,4931888,115,6.3
4347,67,45,69,0,1332586,28583,2046440,120,7.6
4349,172,59,70,18000000,0,0,0,122,7.1
4350,58,37,0,650000,26459,1740,26459,53,7.4
4351,455,127,59,24000000,43218387,8514616,83531958,122,7.3
4353,72,22,38,14500000,30503151,3144367,30503151,105,6.3
4354,82,36,61,0,57138719,10067609,57138719,111,6.4
4355,61,37,51,0,15448384,4183292,15448384,110,6.2
4356,199,86,0,2260000,0,0,1547,91,7.1
4357,127,53,0,1870000,0,0,713,95,6.8
4359,173,101,0,1800000,0,0,7652,105,7.1
4361,271,99,88,21000000,177200000,5540470,177200271,116,7.4
4366,373,148,52,120000000,84056472,329011,186053725,95,6.9
4367,882,203,33,115000000,131168070,47735743,274703340,100,5.8
4368,88,85,49,70000000,112952899,25037039,176104344,87,4.7
4369,1100,143,58,38000000,144745925,40089015,207517509,106,6.8
4370,2200,114,65,100000000,78616689,29352630,235926552,146,7.2
4371,86,41,55,16000000,28734552,8606403,29381649,130,6.4
4372,167,78,61,13000000,16937988,4715060,19937988,99,6.4
4373,144,20,31,7000000,3313583,1506233,3313583,81,5.3
4374,19,10,42,0,0,0,4020,90,5.5
4378,389,80,79,0,6946056,170356,10045893,89,7.3
4380,154,76,64,0,872091,51426,1017667,135,7.4
4381,103,64,72,95130000,6678894,0,50104745,84,7
4383,190,83,49,14000000,594966,111026,60103680,106,6.9
4384,37,28,78,0,352296,0,352296,115,7.2
4386,245,94,47,60000000,93385515,21707617,200687492,87,5.1
4387,277,118,58,25000000,36845124,13304027,64437847,98,6.6
4388,599,131,29,45000000,71308997,20503356,141220678,83,5.3
4389,213,55,53,0,307233,41215,396897,103,6.8
4390,253,73,35,0,420224,0,940944,77,4.4
4392,71,54,67,12000000,7331647,36274,7331647,106,6.6
4393,92,62,0,10000000,1562749,75196,1562749,81,7.2
4394,44,31,0,0,0,0,0,98,5.6
4395,33,37,0,0,0,0,0,106,7.9
4396,153,59,28,18000000,72179579,11765654,72179579,95,6.2
4397,86,31,13,20000000,28078073,8323948,28078073,108,5
4399,48,46,0,0,0,0,126,97,7.4
4402,64,34,0,300000,0,0,0,88,5.1
4403,123,100,75,270000,0,0,0,79,6.9
4404,91,57,0,0,0,0,0,107,8.1
4406,315,97,94,3200000,0,0,0,123,8.1
4407,112,56,69,4500000,1500000,0,1500000,122,7.4
4408,66,37,0,10000000,486434,85731,486434,83,6.5
4409,94,42,0,14000000,2735731,1111314,2735731,85,6.7
4410,108,69,73,7000000,8362969,1825717,8363187,114,6.9
4412,50,69,0,0,0,0,0,91,4.5
4419,121,91,0,0,0,0,287,89,7.6
4420,129,53,70,0,0,0,17018,128,6.9
4422,242,105,0,400000,0,0,26968,91,8
4424,44,43,0,0,596694,112105,0,94,7.3
4426,222,136,0,410000,726000,0,952000,106,7.5
4427,211,78,0,4000000,18177,5339,18177,134,7.9
4428,175,93,77,4000000,0,0,0,125,7.2
4429,157,64,78,4500000,0,0,302,116,7.3
4432,188,138,100,3400000,0,0,7704,96,8
4433,108,75,86,0,0,0,14163,99,7.4
4434,59,74,0,0,0,0,0,92,6.6
4436,90,96,59,1400000,0,0,0,98,6.7
4437,703,295,79,0,0,0,43259,99,7.3
4438,120,96,68,100000,0,0,0,106,7.2
4439,96,58,0,4000000,0,0,0,138,7.5
4440,113,172,0,100000,0,0,0,100,6.9
4441,153,61,36,850000,0,0,0,100,5.9
4442,150,72,58,10000000,25754284,5254359,25755033,109,6.8
4443,178,100,48,16000000,17374595,3059638,17374595,109,6.6
4444,154,78,58,130000,0,0,0,99,7.2
4445,32,13,0,0,53354743,0,104384957,45,4.8
4446,766,91,49,137000000,32131830,11408853,85131830,106,6.4
4447,676,133,59,18000000,96520674,20377426,141774679,96,6.4
4448,496,120,71,68000000,71107711,19018807,113579918,124,6.8
4449,7,14,70,0,28664,5404,0,90,6.9
4450,361,77,45,0,480811,47502,704808,108,6.9
4451,31,27,68,1000000,33236,33236,33236,97,7.1
4452,182,72,62,5000000,5313300,118003,5480653,95,6.3
4453,13,13,57,0,18650521,578141,21520596,46,7.4
4454,38,6,0,0,0,0,0,6,8.1
4458,8,7,0,0,0,0,124900000,39,7.3
4459,5,7,0,0,0,0,553541,41,7.1
4462,26,10,0,0,2567099,1475645,2567099,93,5.7
4463,33,14,0,7000000,5979011,1709120,5979011,95,5.7
4464,117,40,53,0,32632093,97578,32632093,121,6.7
4465,125,39,65,13000000,32078318,4316369,32078318,111,7.1
4466,128,47,45,7500000,18869631,2037938,18869631,99,6
4467,197,99,69,46630000,8083123,597400,8083123,126,7.1
4470,28,31,0,0,0,0,0,72,7.5
4471,56,23,0,0,14681192,5150962,14681192,113,4.6
4473,54,23,58,0,3966256,982080,3966256,105,6.5
4474,143,30,46,20000000,57041866,198361,57041866,123,7
4475,117,32,0,8000000,161004,0,161004,111,7.3
4476,59,16,53,0,40150487,6112577,40150487,97,6.4
4477,59,22,42,0,15122324,4625004,15122324,86,5.1
4478,54,31,61,17000000,43184798,7093325,51684798,106,6.6
4480,231,135,0,19000000,8247943,2644920,8247943,95,6.6
4482,56,38,51,25000000,16118077,5126791,16118077,107,5.7
4483,105,13,7,20000000,11798302,4436330,11798302,98,3.8
4484,42,24,0,0,3331297,89273,3331297,175,7.2
4487,158,63,12,20000000,78222753,11789466,171504781,104,5.9
4488,92,41,66,6000000,46616067,4747118,46616067,120,6.7
4489,256,100,47,30000000,128152301,21404420,288752301,117,7.1
4490,29,15,0,19000000,11005304,3351891,11005304,97,5.8
4492,156,102,52,2000000,13167232,1618800,13167232,86,6.1
4495,62,29,0,4000000,16262415,46711,16262415,97,6.9
4496,57,33,0,0,12706478,3751432,12706478,96,6.1
4497,94,73,0,5000000,3588626,1667036,3588626,84,6.1
4498,179,51,46,31000000,37903295,9071330,37903295,91,6.3
4499,200,67,68,0,42039085,3840498,42039085,110,7.4
4500,44,34,0,0,424773,0,477039,118,7.2
4502,61,26,44,6500000,28202109,5710734,28202109,95,5.7
4504,12,7,0,0,3838793,1388317,3838793,82,5.5
4505,33,7,41,0,17514553,4839790,17514553,90,5.9
4506,191,65,66,20000000,17637950,4359424,17637950,120,6.9
4508,74,32,0,22000000,24720479,366925,61149479,129,7
4509,148,29,24,24000000,41455230,6121115,43455230,91,6.6
4511,80,39,47,17000000,8578231,3308250,8578231,99,5.7
4516,46,15,10,22000000,17550399,5249388,17550399,91,4.6
4517,111,181,70,4700000,1705139,282652,1705139,113,6.5
4518,99,106,61,2500000,1189315,22155,1189315,93,6
4519,197,34,66,12500000,48092846,7526025,84460846,69,7.4
4520,81,37,36,8000000,22433275,3850934,22433275,88,6.3
4521,30,21,50,15000000,1733070,866398,1733070,98,5.9
4522,35,16,0,12000000,15855828,3500259,15855828,91,6.1
4523,62,15,0,22000000,13825794,47271,13825794,117,6.8
